Title,Duration(in_mins),Rating,Votes,Genre
"I, the Executioner",118,6.3,1600.0,Crime
Code 8: Part II,100,5.7,16000.0,Crime
Depravity,117,4.3,916.0,Crime
Bogota: City of the Lost,108,5.4,1800.0,Crime
City Hunter,102,6.3,5500.0,Crime
Drugstore June,91,5.3,1700.0,Crime
Maharaj,131,6.5,15000.0,Crime
Lake George,118,6.3,846.0,Crime
Duchess,114,4.6,1200.0,Crime
Harbin,108,6.5,485.0,Crime
Do Patti,126,6.4,68000.0,Crime
Detained,97,4.9,1500.0,Crime
Badland Hunters,107,5.9,12000.0,Crime
The Courier,101,6.0,4300.0,Crime
The Soul Eater,108,5.9,2400.0,Crime
Sikandar Ka Muqaddar,142,6.0,24000.0,Crime
Broken Rage,62,6.1,1200.0,Crime
The Roundup: Punishment,109,6.6,5100.0,Crime
Here Now,118,4.9,296.0,Crime
Marmalade,99,6.2,3500.0,Crime
Raayan,145,6.5,11000.0,Crime
What Jennifer Did,87,6.1,11000.0,Crime
First Shift,89,4.4,2000.0,Crime
El Jockey,96,6.5,1600.0,Crime
Lover Stalker Killer,90,7.0,13000.0,Crime
Barron's Cove,116,8.0,28.0,Crime
Ride,114,5.9,372.0,Crime
Golam,120,7.2,5500.0,Crime
Laws of Man,98,4.1,322.0,Crime
Officer Black Belt,108,6.8,7900.0,Crime
Strictly Confidential,94,2.8,832.0,Crime
The Quiet Ones,110,6.5,523.0,Crime
Darkness of Man,109,4.8,3100.0,Crime
Rats!,85,8.0,77.0,Crime
Justice,113,6.3,3800.0,Crime
Cult Killer,105,4.8,2700.0,Crime
In Her Place,96,6.2,1400.0,Crime
Bougainvillea,138,6.4,3000.0,Crime
A Place Called Silence,119,6.5,1200.0,Crime
Papa,131,7.5,292.0,Crime
The Trainer,95,7.2,52.0,Crime
Pani,143,6.9,2800.0,Crime
The Thundermans Return,70,5.0,1800.0,Crime
Cookster: The Darkest Days,119,8.3,36.0,Crime
Crescent City,103,3.9,1300.0,Crime
Boundless,121,5.6,1800.0,Crime
5lbs of Pressure,111,5.3,1600.0,Crime
Freedom,110,5.9,1300.0,Crime
Guns & Moses,94,8.2,38.0,Crime
Sicilian Letters,122,6.1,583.0,Crime
The Smile Man,122,7.6,1500.0,Crime
Ferry 2,94,5.6,3700.0,Crime
King Ivory,130,7.2,62.0,Crime
Compulsion,94,4.8,1500.0,Crime
The Park Maniac,103,4.8,2500.0,Crime
Wanted Man,85,7.3,435.0,Crime
To a Land Unknown,105,6.8,3200.0,Crime
Hijack 1971,100,7.2,4400.0,Crime
Thalavan,131,6.9,475.0,Crime
Shoutai,120,3.8,4400.0,Crime
Daredevil vs Punisher,83,7.2,7100.0,Crime
Bloodline Killer,105,7.0,8900.0,Crime
Bhakshak,134,4.1,1100.0,Crime
Saripodhaa Sanivaaram,166,6.4,24000.0,Crime
The Clean Up Crew,95,8.0,15000.0,Crime
The Sabarmati Report,127,5.4,819.0,Crime
Viduthalai Part 2,170,5.1,530.0,Crime
Revolver,114,6.0,692.0,Crime
Ma Este Gyilkolunk,116,6.2,35000.0,Crime
Two to One,126,6.0,24000.0,Crime
Savi,150,8.3,1200.0,Crime
Ulajh,147,7.4,10000.0,Crime
Operation Raavan,142,6.1,1400.0,Crime
Anweshippin Kandethum,85,3.8,255.0,Crime
Biggest Heist Ever,104,4.3,595.0,Crime
Dead Wrong,117,7.0,39000.0,Crime
The Lockdown,163,4.2,1200.0,Crime
Vettaiyan,92,3.6,672.0,Crime
Nice Girls,90,7.0,625.0,Crime
Roadkill,108,5.0,1200.0,Crime
The Kingdom,100,6.7,279.0,Crime
GTMax,106,4.3,375.0,Crime
Dead Mail,106,7.1,534.0,Crime
Strangers,155,5.8,273.0,Crime
Maldoror,112,6.1,2500.0,Crime
Serpent's Path,105,6.0,26.0,Crime
Mission: Cross,100,6.6,4100.0,Crime
Belle,88,6.4,3100.0,Crime
How to Rob a Bank,88,7.1,6100.0,Crime
Jailbreak: Love on the Run,145,9.4,69.0,Crime
Toofan,102,6.3,46.0,Crime
The Birds Who Fear Death,72,6.6,2300.0,Crime
Kingsmen,134,4.6,622.0,Crime
Anand Sreebala,99,5.8,504.0,Crime
Untamed Royals,119,6.3,1300.0,Crime
High Forces,110,7.5,35.0,Crime
Last Known Location,99,4.4,174.0,Crime
La Familia,89,5.9,3200.0,Crime
Bermondsey Tales: Fall of the Roman Empire,98,6.7,22.0,Crime
They Called Him Mostly Harmless,132,7.8,66.0,Crime
The Seven Sorrows of Mary,132,5.8,6700.0,Crime
In Youth We Trust,103,4.3,489.0,Crime
Phir Aayi Hasseen Dillruba,81,4.9,45.0,Crime
Hellhound,150,6.6,40000.0,Crime
A Gangster's Kiss,114,5.6,189.0,Crime
Auron Mein Kahan Dum Tha,110,5.2,1300.0,Crime
The Shameless,82,5.2,11.0,Crime
Borderless Fog,101,6.7,508.0,Crime
The Girl Who Wore Yellow Lace,107,6.5,5200.0,Crime
Scorched Earth,143,6.5,4100.0,Crime
Dhakshina,130,5.7,1100.0,Crime
Abraham Ozler,150,7.0,45.0,Crime
Visfot,110,6.5,321.0,Crime
She's Got No Name,150,4.9,57.0,Crime
Fyre Rises,97,3.6,5200.0,Crime
Lóve 2,120,5.8,50.0,Crime
Mr. Bachchan,121,6.7,691.0,Crime
Peg O' My Heart,60,7.5,3000.0,Crime
Crisis Negotiators,139,2.2,199.0,Crime
The Truth vs. Alex Jones,103,5.6,1100.0,Crime
Diddy: Summit to Plummet,87,7.3,269.0,Crime
Rakshana,85,7.0,138.0,Crime
Baby Assassins: Nice Days,120,6.3,95.0,Crime
Le Mohican,138,8.2,47.0,Crime
Bangkok Dog,128,6.6,1300.0,Crime
Unspoken,137,3.3,722.0,Crime
Sorgavaasal,96,6.6,3400.0,Crime
The Actor,164,6.7,2800.0,Crime
Tillu Square,92,4.5,116.0,Crime
"MoviePass, MovieCrash",133,8.0,3200.0,Crime
Dirty Ice Cream,106,4.7,62.0,Crime
Zebra,110,5.6,2000.0,Crime
Jersey Bred,95,7.9,85.0,Crime
Untold: The Murder of Air McNair,122,5.4,140.0,Crime
The Kingdom,101,5.8,1200.0,Crime
Un homme en fuite,95,6.3,589.0,Crime
10 Days of a Curious Man,100,4.7,1100.0,Crime
Plastic Guns,125,3.6,361.0,Crime
Nahir,89,5.0,107.0,Crime
Lady Scorpions,85,2.3,161.0,Crime
Team of Two,94,5.1,251.0,Crime
Ballistic,120,6.8,2900.0,Crime
(Pri)sons,154,4.3,85.0,Crime
Nunakuzhi,121,8.1,14.0,Crime
"Hemet, or the Landlady Don't Drink Tea",79,7.0,52.0,Crime
A Bronx Tale: The Original One Man Show,98,3.5,282.0,Crime
Nefarious,120,6.7,495.0,Crime
Killer Babes,110,6.4,2900.0,Crime
Conquer: Lahad Datu,102,6.2,366.0,Crime
Siren,146,5.6,44.0,Crime
ChiefsAholic: A Wolf in Chiefs Clothing,131,8.4,15.0,Crime
Krista,128,5.7,266.0,Crime
The Pee Pee Poo Poo Man,111,8.0,1000.0,Crime
Sayara,82,5.2,30.0,Crime
Reloaded 2,114,7.3,216.0,Crime
Abudeka Is Back,88,7.0,442.0,Crime
Havnaa,89,5.8,652.0,Crime
Kahar: Kapla High Council,100,5.8,311.0,Crime
Bangkok Breaking: Heaven and Hell,142,8.1,33.0,Crime
Estômago II: O Poderoso Chef,108,7.2,58.0,Crime
Castillo,145,3.6,302.0,Crime
Bozji gnjev,90,3.0,494.0,Crime
9 Windows,96,4.0,357.0,Crime
Silvio,135,7.9,83.0,Crime
Murder and Cocktails,118,5.9,139.0,Crime
The Waterboyz,114,6.7,1200.0,Crime
Desperado,88,5.8,33.0,Crime
Andhagan,133,7.5,1300.0,Crime
No Cap,94,5.7,312.0,Crime
Shakhahaari,119,5.0,75.0,Crime
Drive,107,6.2,747.0,Crime
The Mick and the Trick,119,8.8,20.0,Crime
Love You to Debt,98,4.5,93.0,Crime
Quotation Gang Part 1,109,7.1,22.0,Crime
Red,85,6.9,1100.0,Crime
Plea,99,4.6,77.0,Crime
Sheriff,93,8.8,33.0,Crime
Suspect,82,6.1,232.0,Crime
Kingdom Reign,99,3.8,2800.0,Crime
Hovering Blade,119,6.5,419.0,Crime
"LSD 2: Love, Sex Aur Dhokha 2",133,9.4,56.0,Crime
Loverboy: Emoties Uit,100,5.8,461.0,Crime
Double or Nothing,136,4.8,432.0,Crime
Happy Birthday Luci,137,5.3,99.0,Crime
Troll Factory,172,4.6,228.0,Crime
Wieczór kawalerski,135,5.4,306.0,Crime
Miséria,105,4.8,745.0,Crime
Prepare to Die,85,6.7,147.0,Crime
Chris Brown: A History of Violence,86,6.0,30.0,Crime
The Infallibles,142,5.0,290.0,Crime
Priyo Maloti,89,5.0,44.0,Crime
Chameleon,96,6.1,544.0,Crime
The Texas Cheerleader Murder Plot,127,5.9,1300.0,Crime
Dracula: The Count's Kin,138,8.0,31.0,Crime
Bhaje Vaayu Vegam,108,7.6,136.0,Crime
Dandupalayam,102,5.8,971.0,Crime
Ten Toes Down,124,7.2,58.0,Crime
Samandar,65,6.0,19.0,Crime
Sentimentaaal,100,3.7,111.0,Crime
Ghost Killer,90,5.5,199.0,Crime
Zabt,156,6.2,1900.0,Crime
Vares X,100,5.0,16.0,Crime
Amish Affair,105,7.4,87.0,Crime
Silence 2: The Night Owl Bar Shootout,95,5.7,145.0,Crime
Below the Rim,106,5.0,1600.0,Crime
Filthy Animals,82,6.3,184.0,Crime
The Worst Man in London,114,5.3,106.0,Crime
Saindhav,121,7.4,60.0,Crime
Passages of Nexus,135,8.0,2200.0,Crime
Hunt the Wicked,124,5.4,571.0,Crime
Cubic Zirconia,90,4.9,60.0,Crime
Sattam En Kaiyil,115,9.0,603.0,Crime
Sinful Lies,114,4.7,572.0,Crime
Vina: Before 7 Days,88,7.5,51.0,Crime
Tumbadores,81,9.2,161.0,Crime
Where Is Gilgamesh?,82,8.1,7.0,Crime
Matka,95,7.0,28.0,Crime
Passport,96,5.5,80.0,Crime
"Extraction, USA",125,4.1,260.0,Crime
Jamalinte Punjiri,113,6.3,1900.0,Crime
Vrutos,96,7.9,3000.0,Crime
RapeD,102,7.4,37.0,Crime
Who Killed Terrance Brown?,143,6.4,3300.0,Crime
Hustlers Take All,90,8.7,173.0,Crime
Remedy,135,6.4,721.0,Crime
Rautu Ka Raaz,110,6.7,773.0,Crime
Shivam Bhaje,102,2.5,157.0,Crime
Chor Dil,100,4.3,34.0,Crime
Bastar: The Naxal Story,90,6.3,2400.0,Crime
Swing Bout,95,4.5,126.0,Crime
"Pooja, Sir",109,7.7,179.0,Crime
Citizen of a Kind,139,6.7,1600.0,Crime
Texas Twister,94,3.9,289.0,Crime
Kiyma: Orman Kanunlari,117,6.2,38.0,Crime
The Final: Attack on Wembley,90,6.9,15.0,Crime
Kaulayaw,91,5.7,44.0,Crime
Green Bones,79,7.4,5.0,Crime
Sons of Rizk 3,108,5.8,571.0,Crime
Tòkunbò,89,6.5,242.0,Crime
Remember Us,125,5.8,23.0,Crime
Silver Star,83,5.5,51.0,Crime
Get Close 2,100,4.6,124.0,Crime
Perfect Blue,110,4.8,361.0,Crime
Case of Kondana,86,5.7,984.0,Crime
The Shadow,132,6.4,509.0,Crime
Chapter 51,89,5.1,204.0,Crime
Bars,90,7.0,1600.0,Crime
The Desperate Chase,115,5.3,75.0,Crime
Wannabe,98,8.0,25.0,Crime
The Plot,80,8.7,30.0,Crime
Bodiless,93,5.5,249.0,Crime
Breaking the Silence: The Maria Soledad Case,129,5.2,59.0,Crime
Dead Man,116,4.1,141.0,Crime
Mathu Vadalara 2,89,6.2,223.0,Crime
The Unwavering Brotherhood,147,5.5,309.0,Crime
Kiss of the Con Queen,80,9.2,6.0,Crime
Uno,104,5.7,107.0,Crime
Poslednji strelac,115,7.9,2300.0,Crime
Dream Team,95,2.6,10.0,Crime
The Star City Murders,107,2.8,249.0,Crime
The Moon Thieves,104,5.9,1500.0,Crime
The Best of Me,150,5.5,188.0,Crime
Hit List,121,6.3,141.0,Crime
Reputation,80,5.7,267.0,Crime
Dirty Money,130,6.1,1500.0,Crime
S.I.T,101,6.5,108.0,Crime
Rock,86,8.1,106.0,Crime
They Turned Us Into Killers,80,6.5,124.0,Crime
Satyabhama,120,6.4,66.0,Crime
Døde menn går på ski,109,6.7,251.0,Crime
The Murder of Sandra Rivett,109,5.4,762.0,Crime
Go for Broke,95,8.1,24.0,Crime
Rob N Roll,83,5.0,304.0,Crime
State of Silence,126,3.6,204.0,Crime
Young Lion of the West,88,6.9,56.0,Crime
Gold Boy,68,5.8,69.0,Crime
Cry of Silence,97,7.7,85.0,Crime
Svemu dodje kraj,103,8.8,43.0,Crime
Kondal,135,8.2,308.0,Crime
Searching for Amani,150,7.7,65.0,Crime
The Shakedown,94,6.2,259.0,Crime
Suspicion,108,8.9,13.0,Crime
Duffle Bag Boy,93,8.0,31.0,Crime
The Epidemic,101,8.2,19.0,Crime
Modal Nekad,96,6.8,1700.0,Crime
Breathe,84,5.9,239.0,Crime
Vivekam,151,9.0,9.0,Crime
Haunting Trophies,64,5.1,149.0,Crime
The Experts,88,9.8,12.0,Crime
M30 OXY,127,4.6,472.0,Crime
Saint Michael of the City,150,8.3,43.0,Crime
Cursed in Baja,140,6.2,151.0,Crime
PT Sir,89,4.2,137.0,Crime
Thirumbipaar,117,7.8,7.0,Crime
The Donor,137,6.2,462.0,Crime
Danger in the Dorm,90,2.5,19.0,Crime
Pop the Pickel,138,5.4,105.0,Crime
A Brothers Bond,91,8.9,166.0,Crime
Formed Police Unit,148,6.5,336.0,Crime
Nico,95,7.8,18.0,Crime
Octopus with Broken Arms,100,6.0,47.0,Crime
Io e te dobbiamo parlare,82,6.7,18.0,Crime
Best Man Dead Man,100,6.5,343.0,Crime
Tiger Wolf Rabbit,72,5.9,40.0,Crime
Bond of Justice: Kizuna Part II - Judgement,73,5.2,13.0,Crime
Common Sense,156,6.8,21.0,Crime
We Are Tourists,147,6.7,85.0,Crime
Martingale,130,6.5,87.0,Crime
Yalakunni,154,6.0,551.0,Crime
Vojna policajtov,165,6.5,48.0,Crime
Nastupit leto,122,7.3,12.0,Crime
Una ballena,126,6.5,30.0,Crime
Mani nude,123,6.7,2200.0,Crime
Pathological: The Lies of Joran van der Sloot,120,5.3,307.0,Crime
La mort viendra,79,5.6,64.0,Crime
Piano Love,100,4.7,66.0,Crime
Killerwood,98,7.0,2400.0,Crime
Dutch II: Angel's Revenge,145,4.3,218.0,Crime
The Notorious Finster,100,6.6,32.0,Crime
Chithini,117,5.8,947.0,Crime
Diari de la meva sextorsió,90,2.9,45.0,Crime
Bury Him,117,6.6,59.0,Crime
Routa,93,6.8,65.0,Crime
Kaliyugam Pattanamlo,120,7.9,474.0,Crime
Gam Gam Ganesha,86,4.6,229.0,Crime
Holiday Hold-Up,84,8.1,162.0,Crime
Brattt,63,5.9,26.0,Crime
Nasha Jurm Aur Gangsters,138,7.7,3000.0,Crime
What Happens in Miami,128,5.0,899.0,Crime
Raqeeb Pashto New Film,116,6.1,525.0,Crime
Shu Si Yi Bo,100,5.7,63.0,Crime
Bheema,122,4.9,488.0,Crime
Hain,95,6.1,1500.0,Crime
Protein,132,7.0,16.0,Crime
The Troll Hunter,87,5.8,20.0,Crime
GATAO: Like Father Like Son,102,6.0,42.0,Crime
CHAAW: Chapter 3 - Christmas Time Is Here,85,5.8,497.0,Crime
Hani,100,6.5,124.0,Crime
Thankamani,93,8.3,148.0,Crime
Baba Yaga,96,5.8,61.0,Crime
Tschugger - Der Lätscht Fall,103,5.6,220.0,Crime
RTI,82,6.7,70.0,Crime
Harom Hara,80,7.2,18.0,Crime
Gangs of Godavari,107,6.9,2000.0,Crime
Nirangal Moondru,105,8.7,21.0,Crime
Murder in the Village: Who Killed the Doctor's Wife?,74,6.4,22.0,Crime
Pepe,95,6.0,261.0,Crime
Yevam,110,6.7,502.0,Crime
Assault in Progress,85,8.1,417.0,Crime
Stealing Vows,90,3.2,64.0,Crime
Blue Christmas,97,5.0,75.0,Crime
Scopophobia,109,7.0,152.0,Crime
The Storm,107,5.9,125.0,Crime
Gumasthan,80,7.0,43.0,Crime
Passagrana,115,4.6,332.0,Crime
Secret Home,84,8.0,36.0,Crime
Welcome to the Game,90,8.0,26.0,Crime
Pattaya Heat,146,6.3,147.0,Crime
Uninvited,87,7.0,19.0,Crime
Hyde Out,79,9.0,8.0,Crime
The Heist,122,6.0,10.0,Crime
Nietzsche's Umbrella,98,7.0,15.0,Crime
We Run These Streets,116,8.0,23.0,Crime
Unknown Caller,125,5.0,100.0,Crime
Money No Enough 3,105,6.9,42.0,Crime
Oru Nodi,107,5.6,145.0,Crime
Chacaleria,144,6.6,118.0,Crime
Rebel,133,6.4,27.0,Crime
The Good Loan Sharks,106,7.0,22.0,Crime
Anyone Else But Me,89,4.0,17.0,Crime
Blackia 2,89,6.3,10.0,Crime
The Legend of DOC MAYS,74,6.6,529.0,Crime
Kunstroof,108,7.8,15.0,Crime
Midas,120,7.9,23.0,Crime
All That Glitters,135,6.5,496.0,Crime
The Legend of the Vagabond Queen of Lagos,100,5.8,18.0,Crime
Murder in a Teacup,90,7.7,7.0,Crime
Dirty Thirty,81,6.4,63.0,Crime
Vergüenza,123,6.6,530.0,Crime
Ryding Durty,93,6.6,27.0,Crime
The Hostage,82,6.8,15.0,Crime
One Last Time,96,6.0,41.0,Crime
Beneath the Fold,96,4.7,10.0,Crime
Porch Pirates,107,4.6,12.0,Crime
Second Life,88,8.2,11.0,Crime
Kokuhaku Confession,68,9.5,49.0,Crime
Taxali Gate,76,6.2,635.0,Crime
Historias invisibles,98,9.3,46.0,Crime
Scapegoat,93,9.5,39.0,Crime
Lolipop Gang,98,4.3,18.0,Crime
Vampire's House of Cain,115,7.4,777.0,Crime
Die Bloedhonde,104,5.9,59.0,Crime
Kurukku,79,5.5,41.0,Crime
Pinwheelz,94,5.1,49.0,Crime
The Brokenhearted,134,6.1,18.0,Crime
Jog 101,82,5.6,18.0,Crime
The Sin of Flowers,80,5.4,34.0,Crime
Con Queens,138,4.8,97.0,Crime
Muroi Shinji: Yaburezaru Mono,127,7.4,8.0,Crime
The Hitmen,96,6.5,29.0,Crime
Landkrimi: Steirergift,152,4.5,13.0,Crime
Prasanna Vadanam,135,7.0,38.0,Crime
The Bodyguard,86,7.1,35.0,Crime
Then Came the Bottle Girls,115,6.2,152.0,Crime
We Came to Wreck Everything,163,5.7,73.0,Crime
Kala Ratri,177,7.1,31.0,Crime
Housekeeping,141,6.2,36.0,Crime
Push,94,7.3,27.0,Crime
Lipstick on the Glass,101,5.0,21.0,Crime
Above the Trees,81,7.8,6.0,Crime
Marine Drive,78,7.0,10.0,Crime
Illusions for Sale: The Rise and Fall of Generation Zoe,99,6.3,32.0,Crime
Bigul,65,6.8,11.0,Crime
Metamorfosi dell'essere,112,8.2,1100.0,Crime
Treasures of Terror Vol 1,120,9.4,20.0,Crime
Accident or Conspiracy: Godhra,98,6.7,76.0,Crime
Telekinesis,106,8.3,14.0,Crime
Charlotte Link - Ohne Schuld,86,8.8,37.0,Crime
Liebling Kreuzberg 2.0,100,5.2,33.0,Crime
The 6th,105,6.5,56.0,Crime
Goon Squad,94,6.4,20.0,Crime
Game Over,123,6.4,72.0,Crime
Wicked Season,85,5.3,81.0,Crime
Three Old Boys,135,4.4,25.0,Crime
Gini Avi Saha Gini Keli 2,94,9.3,100.0,Crime
Evil Among Us: The Grim Sleeper,110,7.0,180.0,Crime
Aaro,156,4.5,14.0,Crime
Molar,86,8.2,16.0,Crime
Little Jaffna,73,8.8,41.0,Crime
Dickweed,85,4.5,14.0,Crime
Meitantei Conan Bâsasu Kaitô Kiddo,100,7.0,15.0,Crime
Dengeler,90,5.5,92.0,Crime
Cafe 404,183,9.3,70.0,Crime
Dark Deceptions,84,7.9,1500.0,Crime
Road to Terzetto,108,8.9,156.0,Crime
Find Me,90,6.4,17.0,Crime
"Fallen Leaves, Broken Lighters",133,5.9,81.0,Crime
The Ties That Bind,78,7.3,12.0,Crime
The Bottom Line,165,4.6,86.0,Crime
Deadly Ruphoria,117,5.1,37.0,Crime
The Last Vendetta,63,6.7,8.0,Crime
Gumbo 2,96,7.0,17.0,Crime
Blood and Black,91,2.4,14.0,Crime
7vens Law,145,8.2,38.0,Crime
The Clan,83,8.6,21.0,Crime
Maloney - Die ersten drei haarsträubenden Fälle,68,6.8,9.0,Crime
Whatever It Takes,113,6.4,15.0,Crime
Valleyheart,104,5.5,184.0,Crime
Blood Dried Hands,115,7.0,30.0,Crime
Vallavan Vaguthadhada,96,8.9,49.0,Crime
A Question of Guilt,130,7.8,13.0,Crime
Paraagan,84,9.5,37.0,Crime
Los Justos,133,6.4,459.0,Crime
Gossip to Die For,117,6.9,146.0,Crime
Indelebile,118,5.2,209.0,Crime
Lady Thug,90,2.9,61.0,Crime
Raja Rani,127,7.9,19.0,Crime
Red Night at Skye's,111,7.5,33.0,Crime
G - 21 scener från Gottsunda,111,6.7,11.0,Crime
Raavsaheb,122,5.7,8.0,Crime
Chitram Choodara,117,5.7,2400.0,Crime
Gull Lake Vice II: The Delusion Continues,127,4.8,17.0,Crime
Rhino Man,85,5.7,57.0,Crime
The Cold Ground,88,7.4,1600.0,Crime
Dark World,91,9.5,6.0,Crime
West End Murders,110,4.2,78.0,Crime
Desperate Sniper,94,6.8,236.0,Crime
Walk the Line,115,6.4,5.0,Crime
Supplier Shankara,87,7.5,47.0,Crime
Don't Love,120,9.1,89.0,Crime
Villain - Life of a Gangster,71,4.7,91.0,Crime
You Can Only Blink Once,91,6.3,27.0,Crime
His Truth Her Truth the Truth,100,7.9,24.0,Crime
Take Good Care,130,7.3,258.0,Crime
Dank Frank,99,7.2,33.0,Crime
Myall Creek Day of Justice,72,7.5,51.0,Crime
The Victims,90,6.8,174.0,Crime
Shadows of Betrayal: Chronicles of Ian Blair,115,8.2,9.0,Crime
East Bay Confidential,82,3.8,39.0,Crime
"Fear, Forget My Name",90,7.0,152.0,Crime
Untouchable,98,9.0,11.0,Crime
Thozhar Che Guevara,109,7.5,2300.0,Crime
Jafaican,81,4.1,96.0,Crime
Common Creed: Trafficking,104,8.5,1400.0,Crime
The Cold Father,76,5.6,27.0,Crime
Break War,129,7.5,406.0,Crime
Soch - A perception,76,3.4,13.0,Crime
Dream Lock,77,7.5,141.0,Crime
The Bitter Sugar,82,7.9,551.0,Crime
Miss Merkel - Ein Uckermark-Krimi 2,90,9.7,61.0,Crime
Nero,135,8.3,28.0,Crime
Nelma Kodama: The Queen of Dirty Money,94,8.0,12.0,Crime
The Stix,121,8.8,25.0,Crime
Youn'G,70,9.2,545.0,Crime
"Bullets, Brothers and Blood",70,7.0,10.0,Crime
Maven,84,5.5,14.0,Crime
Mafia,126,5.2,45.0,Crime
Muzhskoe slovo,88,5.3,9.0,Crime
Insurance Jimmy,120,6.4,8.0,Crime
DNA,123,6.3,16.0,Crime
Koresha,101,8.8,25.0,Crime
Super Vixens 6,120,5.3,13.0,Crime
Hocus Focus,92,6.6,10.0,Crime
Leaf Life,125,8.9,12.0,Crime
Midnight Taxi,102,4.0,37.0,Crime
Pungut,97,6.2,28.0,Crime
The Film Café,114,7.5,7.0,Crime
I Awoke Early the Day I Died,89,5.8,54.0,Crime
The Essex Boys Tapes,123,8.0,7.0,Crime
Lorry Chapter-1,81,6.2,22.0,Crime
Real Estate Sisters,146,8.8,577.0,Crime
Light House,110,7.8,9.0,Crime
Salvajes,114,8.9,20.0,Crime
Theppa Samudram,86,7.1,97.0,Crime
Gde nashi dengi?,140,5.5,55.0,Crime
Lesní vrah,108,8.8,8.0,Crime
Mirza: Part 1 - Joker,104,8.5,46.0,Crime
My Home Hero the Movie,127,8.6,35.0,Crime
Tiempo de Pagar,125,8.0,18.0,Crime
Malvila Farm,90,5.4,16.0,Crime
Opportunity,106,6.0,9.0,Crime
The London Underground Killer,96,8.8,15.0,Crime
Lipstick,102,8.2,11.0,Crime
Tikri Farai,161,8.2,5.0,Crime
Agent Jayne,121,5.5,19.0,Crime
Rangeet,78,5.0,16.0,Crime
Rancor,75,8.8,23.0,Crime
Her Majesty the Queen: Behind Closed Doors,90,3.2,1100.0,Crime
Dangerous Rumors,106,9.8,99.0,Crime
Niyathi,84,7.7,43.0,Crime
La Reserva,80,7.2,13.0,Crime
La Tamalera,94,9.2,34.0,Crime
Who Do You Trust?,100,6.5,25.0,Crime
Siragan,81,4.0,6.0,Crime
Dead Name,107,9.4,93.0,Crime
Paarijathaparvam,146,6.2,14.0,Crime
Laandhar,97,9.4,209.0,Crime
Section 302 - Aynamohol,92,9.1,183.0,Crime
Raktaksha,82,6.0,113.0,Crime
Abnormal: Buas,90,8.7,2100.0,Crime
Aranam,88,7.3,27.0,Crime
Memphganistan,87,3.6,18.0,Crime
Jin Qian Bao Lei,107,8.2,1600.0,Crime
Crime Reel,140,7.5,1100.0,Crime
Ugravatara,100,8.4,20.0,Crime
4N6,143,7.7,34.0,Crime
Yathabhava,97,6.5,44.0,Crime
The Burned Hand,91,7.2,2100.0,Crime
Bayamariya Brammai,66,6.4,9.0,Crime
Duplicitous Minds,95,6.9,28.0,Crime
Buenas noches,75,5.2,58.0,Crime
Jalandhara,90,6.7,11.0,Crime
Jimmy's Friends,71,6.1,17.0,Crime
Atlanta 10.02,80,8.6,10.0,Crime
A Frozen Rage,84,6.8,31.0,Crime
Sonti,106,2.2,18.0,Crime
Vanished: The Lucie Blackman Mystery,92,6.0,26.0,Crime
Seeruwen,98,6.7,29.0,Crime
The Hole Story,105,8.2,9.0,Crime
Angry Squad: Civil Servants & Seven Swindlers,63,7.2,8.0,Crime
Jama,112,6.1,18.0,Crime
Los Alamos,82,8.2,25.0,Crime
Sounds of the Streets,86,7.8,10.0,Crime
Halfway House Series,82,7.0,34.0,Crime
Varchasva,119,9.5,14.0,Crime
Jada,70,4.5,13.0,Crime
The Deal,109,6.4,42.0,Crime
The Station Strangler,137,2.3,42.0,Crime
The Place Between,81,6.6,22.0,Crime
What Lies Within,157,9.0,6.0,Crime
Tricks,130,8.7,8.0,Crime
ONENESS,83,8.5,8.0,Crime
The Siege: Archangel One,127,9.0,2000.0,Crime
Thirsty for Likes,133,8.2,11.0,Crime
Mafia Temptation,77,7.2,10.0,Crime
The Real Story of January 6: Part 2 - The Long Road Home,90,8.0,11.0,Crime
Shina,82,3.9,18.0,Crime
Pink Butterfly,114,5.3,7.0,Crime
Bloody Money,154,8.8,14.0,Crime
¿Quién Mató al Patrón?,75,4.1,27.0,Crime
The Mother God,85,6.7,9.0,Crime
Kaçkin,72,3.5,156.0,Crime
Who Killed Angel Adams?,90,9.2,11.0,Crime
5D,68,7.6,11.0,Crime
A Hateful Enemy,129,9.2,10.0,Crime
Treasures of Terror Vol 2,83,6.8,5.0,Crime
Shades of Sapphire,91,9.2,12.0,Crime
Sniper Elite: Nanocrisis,79,8.4,9.0,Crime
The Codfather,126,6.4,10.0,Crime
Kenda,76,8.0,10.0,Crime
Up North,90,3.3,19.0,Crime
An Ordinary Killer,122,5.7,136.0,Crime
Novyy god v Beryozovke,103,8.0,9.0,Crime
Dai jia fa de ren,80,7.3,44.0,Crime
The Kills,93,6.9,57.0,Crime
Vipers,99,8.0,9.0,Crime
Oppa,120,8.2,5.0,Crime
Samhain,77,8.2,34.0,Crime
Abduction Chronicles,78,3.0,13.0,Crime
Mothers of Chibok,133,8.5,7.0,Crime
Public Defender,140,8.0,9.0,Crime
Even the Score,113,8.7,8.0,Crime
The Great British Heist,95,5.9,8.0,Crime
SMB-plush presents trick or death,85,9.4,33.0,Crime
Moana 2,100,6.7,87000.0,Fantasy
Flow,85,7.9,58000.0,Fantasy
Nosferatu,132,7.3,178000.0,Fantasy
